year,film_title,actor_name,actor_imdb_url,maj_academy_awards_usa_noms,maj_academy_awards_usa_wins,maj_bafta_awards_noms,maj_bafta_awards_wins,maj_golden_globes_usa_noms,maj_golden_globes_usa_wins,maj_actor_awards_noms,maj_actor_awards_wins,maj_directors_guild_of_america_usa_noms,maj_directors_guild_of_america_usa_wins,maj_writers_guild_of_america_usa_noms,maj_writers_guild_of_america_usa_wins,maj_pga_awards_noms,maj_pga_awards_wins,maj_critics_choice_awards_noms,maj_critics_choice_awards_wins,maj_film_independent_spirit_awards_noms,maj_film_independent_spirit_awards_wins,maj_satellite_awards_noms,maj_satellite_awards_wins,grp_prediction_online_noms,grp_prediction_online_wins,grp_us_regional_critics_noms,grp_us_regional_critics_wins,grp_national_critics_noms,grp_national_critics_wins,grp_international_film_noms,grp_international_film_wins,grp_major_festival_noms,grp_major_festival_wins,grp_television_noms,grp_television_wins,grp_audience_pop_noms,grp_audience_pop_wins,grp_genre_noms,grp_genre_wins,grp_voice_or_animation_noms,grp_voice_or_animation_wins,grp_negative_noms,grp_negative_wins,grp_other_noms,grp_other_wins
2018,Lady Bird,Roman Arabia,https://www.imdb.com/name/nm1695381/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Monique Edwards,https://www.imdb.com/name/nm0006720/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Matthew Maher,https://www.imdb.com/name/nm0536866/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Anita Kalathara,https://www.imdb.com/name/nm3520919/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Debra Miller,https://www.imdb.com/name/nm9509158/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Georgia Leva,https://www.imdb.com/name/nm2196765/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Derek Butler,https://www.imdb.com/name/nm4086893/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,London Thor,https://www.imdb.com/name/nm5674649/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Shaelan O'Connor,https://www.imdb.com/name/nm5325620/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Christina Offley,https://www.imdb.com/name/nm5144095/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Sabrina Schloss,https://www.imdb.com/name/nm5151032/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Connor Mickiewicz,https://www.imdb.com/name/nm5669344/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Erik Daniells,https://www.imdb.com/name/nm9393910/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Cynthia Cales,https://www.imdb.com/name/nm2747290/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Giselle Grams,https://www.imdb.com/name/nm9509159/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Ithamar Enriquez,https://www.imdb.com/name/nm2439800/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Luisa Lee,https://www.imdb.com/name/nm5899272/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Danielle Macdonald,https://www.imdb.com/name/nm4359664/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2018,Lady Bird,Adam Brock,https://www.imdb.com/name/nm2523274/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Bonnie Jean Shelton,https://www.imdb.com/name/nm2361250/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Rebecca Light,https://www.imdb.com/name/nm2163511/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Adriana Becerril,https://www.imdb.com/name/nm7990945/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Joseph Bell,https://www.imdb.com/name/nm5255291/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Beau Bielski,https://www.imdb.com/name/nm7466266/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Stephen Dill,https://www.imdb.com/name/nm8048350/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Sheila Ellis,https://www.imdb.com/name/nm2877148/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Nick Fenske,https://www.imdb.com/name/nm0271988/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Sedona Feretto,https://www.imdb.com/name/nm4409516/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Brian 'Keenan' Johnston,https://www.imdb.com/name/nm3022679/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Rebecca Knight,https://www.imdb.com/name/nm2614030/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Suzanne LaChasse,https://www.imdb.com/name/nm5474353/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Elester Latham,https://www.imdb.com/name/nm0490078/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Emily Merlin,https://www.imdb.com/name/nm6599999/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Maxx Morando,https://www.imdb.com/name/nm8923030/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Jessica Nunez-Wood,https://www.imdb.com/name/nm5719755/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Brian Sampson,https://www.imdb.com/name/nm1674182/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Janet Song,https://www.imdb.com/name/nm1535531/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Nicole Torres,https://www.imdb.com/name/nm8373732/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Brian VanGeem,https://www.imdb.com/name/nm4078041/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Carolyn Wilson,https://www.imdb.com/name/nm1112175/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lady Bird,Tomomi Yoshida,https://www.imdb.com/name/nm4213033/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Frances McDormand,https://www.imdb.com/name/nm0000531/,1,1,2,1,3,1,0,3,0,0,0,0,0,0,1,3,0,1,3,1,6,4,25,31,11,8,3,1,0,4,2,8,0,1,4,1,2,0,2,0,13,10
2018,"Three Billboards Outside Ebbing, Missouri",Caleb Landry Jones,https://www.imdb.com/name/nm2655177/,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2018,"Three Billboards Outside Ebbing, Missouri",Kerry Condon,https://www.imdb.com/name/nm0174403/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Sam Rockwell,https://www.imdb.com/name/nm0005377/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Alejandro Barrios,https://www.imdb.com/name/nm6019128/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Clarke Peters,https://www.imdb.com/name/nm0676370/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Darrell Britt-Gibson,https://www.imdb.com/name/nm2888524/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Woody Harrelson,https://www.imdb.com/name/nm0000437/,3,0,1,0,4,0,4,1,0,0,0,0,1,0,3,0,1,1,4,1,11,3,21,4,3,3,1,0,0,6,13,3,0,0,3,0,0,0,4,1,7,3
2018,"Three Billboards Outside Ebbing, Missouri",Abbie Cornish,https://www.imdb.com/name/nm0180411/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,5,4,2,1,5,2,1,2,0,1,0,0,1,0,0,0,0,0,5,1
2018,"Three Billboards Outside Ebbing, Missouri",Riya May Atwood,https://www.imdb.com/name/nm9362777/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Selah Atwood,https://www.imdb.com/name/nm9362778/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Lucas Hedges,https://www.imdb.com/name/nm2348627/,1,0,1,0,0,0,3,1,0,0,0,0,0,0,1,1,1,0,1,0,11,2,21,3,3,3,2,0,0,0,3,2,0,0,1,0,0,0,0,0,7,0
2018,"Three Billboards Outside Ebbing, Missouri",Zeljko Ivanek,https://www.imdb.com/name/nm0411964/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
2018,"Three Billboards Outside Ebbing, Missouri",Amanda Warren,https://www.imdb.com/name/nm2581729/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Malaya Rivera Drew,https://www.imdb.com/name/nm1371862/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Sandy Martin,https://www.imdb.com/name/nm0553036/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Peter Dinklage,https://www.imdb.com/name/nm0227759/,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,3,1,5,1,4,1,1,0,0,0,0,1,9,4,0,0,1,1,0,0,0,0,4,2
2018,"Three Billboards Outside Ebbing, Missouri",Christopher Berry,https://www.imdb.com/name/nm0077512/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Gregory Nassif St. John,https://www.imdb.com/name/nm7066376/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Jerry Winsett,https://www.imdb.com/name/nm0935457/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Kathryn Newton,https://www.imdb.com/name/nm1105980/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",John Hawkes,https://www.imdb.com/name/nm0370035/,1,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,1,2,1,0,11,3,25,4,6,0,1,0,0,3,0,1,0,0,2,1,0,0,0,0,8,3
2018,"Three Billboards Outside Ebbing, Missouri",Samara Weaving,https://www.imdb.com/name/nm3034977/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018,"Three Billboards Outside Ebbing, Missouri",Jason Ledford,https://www.imdb.com/name/nm4654982/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Allyssa Barley,https://www.imdb.com/name/nm7851214/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",William J. Harrison,https://www.imdb.com/name/nm4140011/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Brendan Sexton III,https://www.imdb.com/name/nm0786639/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018,"Three Billboards Outside Ebbing, Missouri",Eleanor T. Threatt,https://www.imdb.com/name/nm3703850/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Michael Aaron Milligan,https://www.imdb.com/name/nm2971607/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Noah Drake Bell,https://www.imdb.com/name/nm8734495/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Brent Bentley,https://www.imdb.com/name/nm11911316/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Marcus Lyle Brown,https://www.imdb.com/name/nm0114177/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Cowboy,https://www.imdb.com/name/nm8393408/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Michael Forbis,https://www.imdb.com/name/nm8152911/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Amy Heidt,https://www.imdb.com/name/nm1076774/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Maho Honda,https://www.imdb.com/name/nm5136143/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Keith Paul Hunter,https://www.imdb.com/name/nm6753244/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Michael Lee Kimel,https://www.imdb.com/name/nm5343060/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Jason Miller,https://www.imdb.com/name/nm6481942/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Neal Morgan,https://www.imdb.com/name/nm8046572/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Mark Salas,https://www.imdb.com/name/nm7510789/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Nick Searcy,https://www.imdb.com/name/nm0780678/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2
2018,"Three Billboards Outside Ebbing, Missouri",Wallace Sexton,https://www.imdb.com/name/nm8344711/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Three Billboards Outside Ebbing, Missouri",Lawrence Turner,https://www.imdb.com/name/nm1005663/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Vicky Krieps,https://www.imdb.com/name/nm3043279/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,4
2018,Phantom Thread,Daniel Day-Lewis,https://www.imdb.com/name/nm0000358/,3,2,2,3,3,2,2,3,0,0,0,0,0,0,1,3,0,0,3,2,13,10,18,54,14,18,6,5,0,8,3,5,0,0,1,1,0,0,0,0,15,16
2018,Phantom Thread,Lesley Manville,https://www.imdb.com/name/nm0544334/,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10,1,3,4,3,0,0,2,2,0,0,0,0,1,0,0,0,0,4,4
2018,Phantom Thread,Julie Vollono,https://www.imdb.com/name/nm4914253/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Sue Clark,https://www.imdb.com/name/nm9453221/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Joan Brown,https://www.imdb.com/name/nm9453222/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Harriet Leitch,https://www.imdb.com/name/nm8905565/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Dinah Nicholson,https://www.imdb.com/name/nm3307802/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Julie Duck,https://www.imdb.com/name/nm9453223/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Maryanne Frost,https://www.imdb.com/name/nm9453224/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Elli Banks,https://www.imdb.com/name/nm9453225/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Amy Cunningham,https://www.imdb.com/name/nm5209842/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Amber Brabant,https://www.imdb.com/name/nm6832505/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Geneva Corlett,https://www.imdb.com/name/nm5147816/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Juliet Glaves,https://www.imdb.com/name/nm2510983/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Camilla Rutherford,https://www.imdb.com/name/nm0751950/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Gina McKee,https://www.imdb.com/name/nm0571160/,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2018,Phantom Thread,Philip Franks,https://www.imdb.com/name/nm0291683/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Tony Hansford,https://www.imdb.com/name/nm9453227/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Phantom Thread,Steven F Thompson,https://www.imdb.com/name/nm8314823/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
